Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
CNG,CNG Source Fueling - Greene's Auto & Truck Service,111 W Raymond St,"I-65, exit onto Raymond Street W.",Indianapolis,IN,46225,,317-353-8241,E,,Public - Credit card at all times,24 hours daily,D M V Wright_Exp,,Q,3600,,,,,,,200-9,39.736169,-86.161743,2022-10-11,147,2023-02-14 15:54:11 UTC,T,,,1991-03-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,720,34500,,,,,,,,Q,3600,MD,,,false,,,,,,false,
CNG,Black Hills Energy,1301 W 24th St,"From I-25 take exit 10, Missile Dr, go approximately 0.5 miles to W 24th St, then turn left onto W 24th.  The fueling station is located on the right",Cheyenne,WY,82001,,307-638-3361,E,,Public - Card key at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy,,Q,3000 3600,,,,,,,200-8,41.135848,-104.830233,2023-03-08,215,2023-03-08 17:16:33 UTC,T,,,1996-12-03,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,270,,,,,,,,,Q,3000 3600,MD,,,false,,,,,,false,
CNG,Sparq - Baton Rouge,8968 S Choctaw Dr,2 miles east of Airline Hwy/Highway 61,Baton Rouge,LA,70815,,844-772-7764,E,,Public - Credit card at all times,24 hours daily,Comdata FuelMan GasCard M V Wright_Exp,,Q,3600,,,,,,,200-9,30.471166,-91.087975,2022-07-12,296,2023-03-21 20:26:23 UTC,P,,,1996-08-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,NONE,112,,,,,,,,,Q,3600,HD,,,false,,,,,,true,
CNG,Clean Energy - City of Santa Fe - Santa Fe Trails Transit,2931 Rufina St,,Santa Fe,NM,87507,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,35.65758,-105.993406,2022-12-13,360,2023-02-14 15:54:11 UTC,LG,,,2001-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,NONE,300,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,
CNG,Kansas Gas Service,11401 W 89th St,"Station located in Service Center driveway, back-in required to access dispenser",Overland Park,KS,66214,,844-713-7988,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,38.966292,-94.715917,2022-10-11,372,2023-02-14 15:54:11 UTC,T,,,1996-12-03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,,52000,,,,,,,,Q,3600,HD,,,false,,,,,,false,
CNG,Kansas Gas Service,200 E 1st Ave,,Topeka,KS,66603,,844-713-7988,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,39.058754,-95.667854,2022-10-11,434,2023-02-14 15:54:11 UTC,T,,,1996-11-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,,30000,,,,,,,,Q,3600,HD,,,false,,,,,,false,
CNG,Clean Energy - City of Irving,128 N Briery Rd,"From Rock Island Rd, north on Briery Rd",Irving,TX,75061,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.817883,-96.988716,2022-12-13,453,2023-02-14 15:54:11 UTC,P,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,NONE,200,,,,,,,,,Q,3600,MD,,,false,,,,,,true,
CNG,Clean Energy - Downtown Dallas,801 S Riverfront Blvd,Located on south end of Fuel City property.,Dallas,TX,75207,,866-278-3674,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.76662,-96.807086,2022-12-13,456,2023-02-14 15:54:11 UTC,P,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,1,NONE,615,,,,,,,,,Q,3600,HD,,,false,,,,,,true,
CNG,Clean Energy - Garland Independent School District,3526 Security St,"I-635, north on Jupiter Rd, and right on Security St",Garland,TX,75042,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,32.89683,-96.68401,2022-12-13,477,2023-02-14 15:54:11 UTC,P,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,2,NONE,100,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,
CNG,Questar Gas - Salt Lake City,1150 W 200 S,200 S,Salt Lake City,UT,84104,,800-323-5517,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.764976,-111.922291,2023-04-06,528,2023-04-06 17:17:01 UTC,T,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,NONE,700,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,
CNG,Questar Gas - LW's Conoco,1050 W 200 N,"Main St in Logan, west on 2nd N, and 10 blocks west",Logan,UT,84321,,435-753-7461,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3600,,,,,,,200-9,41.734633,-111.861488,2023-04-06,548,2023-04-06 17:17:01 UTC,P,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,NONE,25,,,,,,,,,Q,3600,HD,,,false,,,,,,true,
CNG,Dominion Energy - Market Express Sinclair,850 S Carbon Ave,Exit 241/ US-6,Price,UT,84501,,435-637-4002,E,,Public - Credit card at all times,24 hours daily,Comdata D GasCard M Proprietor V Wright_Exp,,Q,3600,,,,,,,200-9,39.586805,-110.813433,2023-04-06,558,2023-04-06 17:17:01 UTC,P,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,NONE,150,,,,,,,,,Q,3600,HD,,,false,,,,,,true,
CNG,Questar Gas - Chevron,1375 N Main St,"Take I-70, then take exit 40, and the station is on the right",Richfield,UT,84701,,435-896-8352,E,,Public - Credit card at all times,24 hours daily,Comdata GasCard M V Wright_Exp,,Q,3000,,,,,,,200-9,38.786621,-112.084147,2023-04-06,569,2023-04-06 17:17:01 UTC,P,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,1,NONE,150,,,,,,,,,Q,3000,HD,,,false,,,,,,true,
CNG,X3Energy,3103 N Industrial Way,"I-25, exit onto Meadows Pkwy W, left on Industrial, at US-85",Castle Rock,CO,80104,,844-304-9800,E,,Public - Credit card at all times,24 hours daily,A D M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,39.407087,-104.872002,2023-01-10,633,2023-02-14 15:54:11 UTC,P,,,2013-11-01,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,NONE,58,,,,,,,,,Q,3600,MD,,,false,,,,,,true,
CNG,Clean Energy - Denver International Airport Rental Car,27700 E 78th Ave,"I-70, exit onto Pena Blvd to DIA, follow signs to rental car return",Denver,CO,80249,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,39.83765604691739,-104.6805,2022-12-13,648,2023-02-14 15:54:11 UTC,P,,,1996-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RENTAL_CAR_RETURN,1,NONE,600,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,
CNG,Clean Energy - Albany - National Grid,1125 Broadway,"Just south and west  of I-90/I-787 Interchange, between Loudonville Rd and N 1st St",Menands,NY,12204,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,42.667569,-73.739345,2022-12-13,703,2023-02-14 15:54:11 UTC,T,,,2011-08-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,440,,,,,,,,,Q,3000 3600,MD,,,false,,,,,,false,
CNG,Oregon Department of Administrative Services State Motor Pool,1100 Airport Rd SE,Military Way and Ryan Dr SE,Salem,OR,97301,,503-378-4377,E,,Public - Credit card after hours,8:30am-4:30pm M-F,CREDIT Debit M V,,Q,3600,,,,,,,GPS,44.9224565,-123.003936,2023-04-06,719,2023-04-06 17:17:01 UTC,SG,,,1996-11-15,,HD,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,STATE_GOV,2,,100,32000,,,,,,,,Q,3600,HD,,,false,,,,,,,
CNG,Oklahoma Natural Gas - Southside Service Center,412 SE 59th St,,Oklahoma City,OK,73129,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,35.406042,-97.503367,2023-01-10,740,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,350,66000,,,,,,,,B,3600,MD,,,false,,,,,,false,
CNG,Oklahoma Natural Gas - Southern Oklahoma Development Association,1995 Veterans Blvd,"I-35, exit 33, drive 0.75 miles on the north side of Veterans Blvd/State Highway 42",Ardmore,OK,73401,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.185103,-97.107574,2023-01-10,743,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,Q,3600,MD,,,false,,,,,,false,
CNG,Oklahoma Natural Gas - Enid Service Center,421 S Garland Rd,,Enid,OK,73703,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,36.393246,-97.942055,2023-01-10,748,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,B,3600,MD,,,false,,,,,,false,
CNG,EZ Go #53,Mile 178 Turner Turnpike,"I-44, take exit next to McDonald's, and the station is behind Kicks 66.",Stroud,OK,74079,,918-968-2208,E,,Public,24 hours daily,A Cash D EFS FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.751753,-96.689896,2023-01-10,752,2023-02-14 15:54:11 UTC,P,,,2014-12-19,,MD,,,,US,,,,Public,,public,,,TRAVEL_CENTER,1,,222,55000,,,,,,,,Q,3600,MD,,,false,,,,,,false,
CNG,Oklahoma Natural Gas - Tulsa Service Center,5848 E 15th St,,Tulsa,OK,74112,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,36.13876,-95.911286,2023-01-10,755,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,400,66000,,,,,,,,B,3600,MD,,,false,,,,,,false,
CNG,Oklahoma Natural Gas - Muskogee Service Center,2616 Border Ave,"At Highway 69, 1 block east",Muskogee,OK,74401,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,35.740689,-95.396141,2023-01-10,765,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,200,33000,,,,,,,,B,3600,MD,,,false,,,,,,false,
CNG,Oklahoma Natural Gas - Ponca City Service Center,2205 N Ash St,,Ponca City,OK,74601,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,36.730008,-97.093765,2023-01-10,767,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,B,3600,MD,,,false,,,,,,false,
CNG,Oklahoma Natural Gas - Shawnee Service Center,1444 N Kickapoo St,,Shawnee,OK,74801,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,35.346744,-96.930096,2023-01-10,768,2023-02-14 15:54:11 UTC,T,,,1996-12-15,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,300,66000,,,,,,,,B,3600,MD,,,false,,,,,,false,
CNG,Clean Energy - Plymouth,680 Ridge Pike,"I-476 N, exit onto Chemical Rd S, right into PECO Energy driveway",Plymouth Meeting,PA,19462,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D FleetOne FuelMan M V Voyager Wright_Exp,,B,3000 3600,,,,,,,200-8,40.080572,-75.252389,2022-12-13,787,2023-02-14 15:54:11 UTC,P,,,2016-05-12,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,NONE,78,,,,,,,,,B,3000 3600,MD,,,false,,,,,,true,
CNG,PG&E - Grass Valley Service Center,788 Taylorville Rd,"Exit Highway 49 at McKnight Way, west 2 blocks, and the station is on the right.",Grass Valley,CA,95949,,800-684-4648,E,,Public - Card key at all times,24 hours daily; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,Q,3000 3600,,,,,,,200-9,39.20062,-121.062126,2023-01-10,792,2023-03-21 16:33:32 UTC,T,,,1995-05-15,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,NONE,30,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,true,
CNG,United Parcel Service,4500 Norris Canyon Rd,"Exit I-680 at Crow Canyon Road, go west to San Ramon Valley Boulevard, then left/south to Norris Canyon Road, turn left/east, and the station on left.",San Ramon,CA,94583,,800-920-1166,E,,Public - Credit card at all times,24 hours daily; restricted access 6pm-10pm while UPS fuels fleet; contact station at 800-920-1166 to set up an account; Also accepts Pinnacle Fleet,M V,,Q,3000 3600,,,,,,,200-8,37.773172,-121.968239,2022-10-11,797,2023-04-05 20:01:33 UTC,P,,,1995-03-02,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,270,,,,,,,,,Q,3000 3600,HD,,,false,,,,,,,
CNG,PG&E - Santa Cruz Service Center,615 7th Ave,"Exit Highway 17 to Highway 1 E toward Monterey. Exit Highway 1 at Soquel Avenue, west then south on 7th Avenue, and the station is on the right.",Santa Cruz,CA,95062,,800-684-4648,E,,Public - Card key at all times,8am-4pm M-F; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,Q,3000 3600,,,,,,,200-9,36.969267,-121.999295,2023-01-10,798,2023-03-21 16:33:32 UTC,T,,,1995-05-15,,LD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,NONE,30,,,,,,,,,Q,3000 3600,LD,,,false,,,,,,true,
CNG,PG&E - Bakersfield Service Center,4101 Wible Rd,"Exit Highway 99 at White Land, go west to Wible Road, go south, and the station is on the right.",Bakersfield,CA,93313,,800-684-4648,E,,Public - Card key at all times,24 hours daily; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,B,3000 3600,,,,,,,200-8,35.317617,-119.039048,2023-01-10,801,2023-03-21 16:33:32 UTC,T,,,1994-05-15,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,NONE,400,,,,,,,,,B,3000 3600,HD,,,false,,,,,,true,
CNG,PG&E - Fresno Service Center,3754 E California Ave,"From Highway 99 northbound, exit at E Jensen Avenue, turn right and travel east 0.75 mile (turns into Jensen Bypass), left on S Pullman Avenue, left again onto E Jensen, follow the road around as it turns into S Orange Avenue, north on S Orange for 1 mile to E California Avenue turn right onto E California, travel east 0.25 mile, and the station is on the right.",Fresno,CA,93725,,800-684-4648,E,,Public - Card key at all times,24 hours daily; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,B,3000 3600,,,,,,,200-8,36.72136,-119.761165,2023-01-10,806,2023-03-21 16:33:32 UTC,T,,,1995-05-15,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,NONE,120,,,,,,,,,B,3000 3600,HD,,,false,,,,,,true,
CNG,PG&E - Salinas Service Center,390 E Alisal St,"Exit Highway 101 S at John Street, right on Griffin.  Exit Highway 101 N at Wood Street, left on John Street, right on Work Street, right on E Alisal Street, at corner of E Alisal and Griffin.",Salinas,CA,93901,,800-684-4648,E,,Public - Card key at all times,24 hours daily; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,B,3000 3600,,,,,,,200-8,36.67217,-121.641106,2022-08-10,809,2023-03-21 16:33:32 UTC,T,,,1992-05-15,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,NONE,75,,,,,,,,,B,3000 3600,MD,,,false,,,,,,true,
