Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
HY,True Zero - La Canada Flintridge,550 Foothill Blvd,Foothill Blvd & Woodleigh Ln,La Canada Flintridge,CA,91011,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.200017,-118.191164,2022-08-10,61976,2023-02-14 15:54:11 UTC,P,,,2016-02-15,http://m.cafcp.org/content/la-canada-flintridge,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Fremont,41700 Grimmer Blvd,Grimmer Blvd & Blacow Rd,Fremont,CA,94538,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.52217,-121.968501,2022-08-10,61977,2023-02-14 15:54:11 UTC,P,,,2017-09-07,http://m.cafcp.org/content/fremont,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Lake Forest,20731 Lake Forest Dr,Lake Forest Dr & Dimension Dr,Lake Forest,CA,92630,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.661543,-117.668467,2022-08-10,61978,2023-02-14 15:54:11 UTC,P,,,2016-03-18,http://m.cafcp.org/content/lake-forest,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Long Beach,3401 Long Beach Blvd,Long Beach Blvd & E Wardlow Rd,Long Beach,CA,90807,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.819222,-118.189733,2022-08-10,61979,2023-02-14 15:54:11 UTC,P,,,2016-02-29,http://m.cafcp.org/content/long-beach,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Hollywood Blvd,5700 Hollywood Blvd,Hollywood Blvd & N Wilton Pl,Los Angeles,CA,90028,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.101336,-118.314034,2022-08-10,61980,2023-02-14 15:54:11 UTC,P,,,2016-11-10,http://m.cafcp.org/content/hollywood,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Lincoln Blvd,8126 Lincoln Blvd,Lincoln Blvd & W 83rd St,Los Angeles,CA,90045,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.963119,-118.421458,2022-08-10,61981,2023-02-14 15:54:11 UTC,P,,,2016-10-01,http://m.cafcp.org/content/playa-del-rey,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Mill Valley,570 Redwood Hwy,Redwood Highway Frontage Rd & De Silva Island Dr,Mill Valley,CA,94941,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,GPS,37.888823,-122.5179817,2022-08-10,61982,2023-02-14 15:54:11 UTC,P,,,2016-07-14,http://m.cafcp.org/content/mill-valley,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Thousand Oaks,3102 E Thousand Oaks Blvd,Thousands Oaks Blvd & Hampshire Rd,Thousand Oaks,CA,91362,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.168683,-118.835986,2022-08-10,61983,2023-02-14 15:54:11 UTC,P,,,2018-04-02,http://m.cafcp.org/content/thousand-oaks,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Del Mar,3060 Carmel Valley Rd,Carmel Valley Rd & Exit 1B,San Diego,CA,92130,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,32.933578,-117.240016,2022-08-10,61984,2023-02-14 15:54:11 UTC,P,,,2016-12-15,http://m.cafcp.org/content/del-mar,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - San Jose,2101 N First St,N First St & E Brokwaw Rd,San Jose,CA,95131,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.37326,-121.918838,2022-08-10,61985,2023-02-14 15:54:11 UTC,P,,,2016-01-15,http://m.cafcp.org/content/san-jose,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Santa Barbara,150 S La Cumbre Rd,S La Cumbre Rd & Calle Real,Santa Barbara,CA,93105,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.438155,-119.751005,2022-08-10,61986,2023-02-14 15:54:11 UTC,P,,,2016-03-15,http://m.cafcp.org/content/santa-barbara,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Saratoga,12600 Saratoga Ave,Saratoga Ave & Bucknall Rd,Saratoga,CA,95070,,844-878-9376,E,,Public - Credit card at all times,"6am-9pm M-F, 7am-9pm Sat-Sun",A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.284189,-121.999331,2022-08-10,61987,2023-02-14 15:54:11 UTC,P,,,2016-03-15,http://m.cafcp.org/content/saratoga,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - South Pasadena,1200 Fair Oaks Ave,Fair Oaks Ave & Monterey Rd,South Pasadena,CA,91030,,844-878-9376,E,,Public - Credit card at all times,6am-10pm daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.111868,-118.149849,2022-08-10,61988,2023-02-14 15:54:11 UTC,P,,,2017-04-10,http://m.cafcp.org/content/south-pasadena,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - South San Francisco,248 S Airport Blvd,S Airport Blvd & Wondercolor Ln,South San Francisco,CA,94080,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.647933,-122.406006,2022-08-10,61989,2023-02-14 15:54:11 UTC,P,,,2016-02-15,http://m.cafcp.org/content/south-san-francisco,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Truckee,12105 Donner Pass Rd,Donner Pass Rd & Exit 184,Truckee,CA,96161,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,39.324902,-120.223537,2022-08-10,61990,2023-02-14 15:54:11 UTC,P,,,2016-07-14,http://m.cafcp.org/content/lake-tahoe-truckee,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Iwatani - San Ramon,4475 Norris Canyon Rd,,San Ramon,CA,94583,,866-384-4829,E,,Public - Credit card at all times,24 hours daily,D M V Voyager Wright_Exp,,,,,,,,,,GPS,37.7726,-121.969083,2023-01-10,62011,2023-02-14 15:54:11 UTC,P,,,2017-07-28,http://m.cafcp.org/content/san-ramon,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Iwatani - San Juan Capistrano,26572 Junipero Serra Rd,Located at 76 station on of Junipero Serra Rd,San Juan Capistrano,CA,92675,,866-384-4829,E,,Public - Credit card at all times,24 hours daily; contact station for fueling assistance,D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.519722,-117.66697,2023-01-10,62017,2023-02-14 15:54:11 UTC,P,,,2016-01-28,http://m.cafcp.org/content/san-juan-capistrano,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Air Products and Chemicals Inc - Santa Monica,1819 Cloverfield Blvd,,Santa Monica,CA,90404,,800-224-2724,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,34.025325,-118.469612,2022-07-12,62018,2023-02-14 15:54:11 UTC,P,,,2016-02-15,http://m.cafcp.org/content/santa-monica-0,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Air Products and Chemicals Inc - Woodland Hills,5314 Topanga Canyon Blvd,,Woodland Hills,CA,91364,,800-224-2724,E,,Public - Credit card at all times,6am-10pm daily,A D Debit M V,,,,,,,,,,200-9,34.166383,-118.605407,2022-07-12,62022,2023-02-14 15:54:11 UTC,P,,,2016-10-01,http://m.cafcp.org/content/woodland-hills,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Ramos Oil Co - Iwatani - Shell,1515 S River Rd,At S River Rd and 15th St,West Sacramento,CA,95691,,866-384-4829,E,,Public - Credit card at all times,24 hrs daily,D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.569427,-121.521377,2023-01-10,64018,2023-02-14 15:54:11 UTC,P,,,2014-10-08,http://cafcp.org/content/west-sacramento,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,SERVCO,2850 Pukoloa St,,Honolulu,HI,96819,,808-687-7600,E,,Public,24 hours daily,Cash D Debit M V,,,,,,,,,,200-8,21.343935,-157.897062,2022-11-10,82474,2023-02-14 15:54:11 UTC,P,,,2018-07-26,,,,,,US,,,,Public,true,public,,,CAR_DEALER,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,HTEC Burnaby Station,4505 Canada Way,,Burnaby,BC,V5G 1J9,,604-291-7441,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club,A Debit M V,,,,,,,,,,200-9,49.255034,-123.003831,2022-08-09,88240,2023-04-10 20:30:18 UTC,P,,,2019-09-30,,,,,,CA,,Accessible 24 heures par jour; Accepte également Diners Club,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Shell - San Francisco 3rd St,551 3rd St,,San Francisco,CA,94107,,415-896-6570,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,37.780625,-122.394922,2023-01-10,88307,2023-04-11 17:11:32 UTC,P,,,2019-11-06,http://m.cafcp.org/content/san-francisco-third-st,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Shell - San Francisco Mission St,3550 Mission St,,San Francisco,CA,94110,,833-743-5542,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,37.740188,-122.423654,2023-01-10,88308,2023-02-14 15:54:11 UTC,P,,,2020-02-14,http://m.cafcp.org/content/san-francisco-mission-st,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Shell - San Francisco Harrison St,1201 Harrison St,,San Francisco,CA,94103,,888-380-5259  415-621-5542,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,37.773345,-122.408478,2023-01-10,88310,2023-04-11 17:11:08 UTC,P,,,2019-12-02,http://m.cafcp.org/content/san-francisco-harrison-st,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Sherman Oaks,14478 Ventura Blvd,,Sherman Oaks,CA,91423,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.150559,-118.448431,2022-08-10,88312,2023-02-14 15:54:11 UTC,P,,,2022-06-15,,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Sunnyvale,1296 Sunnyvale Saratoga Rd,,Sunnyvale,CA,94087,,,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.352308,-122.03189,2023-02-13,88313,2023-02-14 15:54:11 UTC,P,,,2021-02-11,http://cafcp.org/content/sunnyvale,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Oakland,350 Grand Ave,,Oakland,CA,94610,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.809238,-122.255662,2022-08-10,88315,2023-02-14 15:54:11 UTC,P,,,2019-09-20,http://m.cafcp.org/content/oakland-grand-ave,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Shell - Sacramento,3510 Fair Oaks Blvd,,Sacramento,CA,95864,,888-380-5259,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,38.573852,-121.382464,2023-01-10,88318,2023-02-14 15:54:11 UTC,P,,,2019-05-22,http://m.cafcp.org/content/sacramento,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Campbell - East Hamilton Ave,337 E Hamilton Ave,,Campbell,CA,95008,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.29457,-121.943848,2022-08-10,88319,2023-02-14 15:54:11 UTC,P,,,2021-05-24,http://cafcp.org/content/campbell-east-hamilton-ave,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Shell - Citrus Heights,6141 Greenback Ln,,Citrus Heights,CA,95621,,833-743-5542,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,38.679592,-121.320589,2023-01-10,88320,2023-02-14 15:54:11 UTC,P,,,2018-12-19,http://m.cafcp.org/content/citrus-heights,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Studio City,3780 Cahuenga Blvd,,Studio City,CA,91604,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-9,34.137006,-118.362721,2022-08-10,91992,2023-02-14 15:54:11 UTC,P,,,2021-04-26,https://m.cafcp.org/content/studio-city,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Mission Hills,15544 San Fernando Mission Blvd,,Mission Hills,CA,91345,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.271547,-118.471205,2022-08-10,97045,2023-02-14 15:54:11 UTC,P,,,2020-10-26,http://m.cafcp.org/content/mission-hills,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,HTEC Vancouver Station,8686 Granville St,,Vancouver,BC,V6P 5A1,,604-904-0412,E,,Public - Card key at all times,24 hours daily; contact station for access code; Also accepts monthly invoices,A Debit M V,,,,,,,,,,200-9,49.207367,-123.140155,2022-08-09,100344,2023-04-10 20:30:18 UTC,P,,,2018-08-10,,,,,,CA,,Accessible 24 heures par jour; contacter la station pour le code d'accÃ¨s; Accepte également les factures mensuelles,,Public - Carte-clé en tout temps,true,public,KEY_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,Shell - San Jose,101 Bernal Rd,,San Jose,CA,95119,,833-743-5542,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-9,37.232338,-121.772859,2023-01-10,121689,2023-02-14 15:54:11 UTC,P,,,2022-12-01,https://m.h2fcp.org/content/san-jose-bernal-road,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,"[""700""]","[""J2601""]",,,,,,false,,,,,,,
HY,True Zero - Fountain Valley,18480 Brookhurst St,,Fountain Valley,CA,92708,,844-878-9376,E,,Public - Credit card at all times,24 hours daily,A Comdata D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.694427,-117.953748,2022-08-10,122915,2023-02-14 15:54:11 UTC,P,,,2020-07-03,http://cafcp.org/content/fountain-valley-0,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,"[""350"", ""700""]","[""J2601""]",,,,,,false,,,,,,,
