Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
LNG,Clean Energy - Latta Flying J #713,115 Mill Branch Rd,,Latta,SC,29565,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,34.338287,-79.53257,2022-12-13,43664,2023-02-14 15:54:11 UTC,P,,,2013-04-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Knoxville Flying J #722,800 Watt Rd,,Knoxville,TN,37932,,866-809-4869,E,,Public - Card key at all times,24 hours daily; call 866-809-4869 for required Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,35.881382,-84.235647,2022-12-13,43665,2023-02-14 15:54:11 UTC,P,,,2015-01-14,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Fort Worth South,1075 Everman Pkwy,LCNG station,Fort Worth,TX,76140,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,32.627591,-97.314361,2022-12-13,43673,2023-02-14 15:54:11 UTC,P,,,2013-12-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Fort Worth Pilot #434,2400 Alliance Gateway,,Fort Worth,TX,76177,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,32.957702,-97.307576,2022-12-13,43674,2023-02-14 15:54:11 UTC,P,,,2018-01-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Laredo Flying J #730,1011 Beltway Pkwy,,Laredo,TX,78045,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,27.685401,-99.466117,2022-12-13,43676,2023-02-14 15:54:11 UTC,P,,,2021-11-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Mesquite,3735 Forney Rd,LCNG station,Mesquite,TX,75149,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH V Voyager Wright_Exp,,,,,,,,,,200-9,32.789008,-96.652678,2022-12-13,43677,2023-02-14 15:54:11 UTC,P,,,2016-01-19,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - San Antonio Flying J #737,1815 N Foster Rd,Inside the Pilot Flying J center. LCNG station.,San Antonio,TX,78244,,866-809-4869  210-666-2266,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,29.446369,-98.362307,2022-12-13,43680,2023-02-14 15:54:11 UTC,P,,,2013-12-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Waco Flying J #739,2409 S New Rd,LCNG station,Waco,TX,76711,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,31.507287,-97.145928,2022-12-13,43682,2023-02-14 15:54:11 UTC,P,,,2015-01-22,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Atlanta East,3229 Mooreland Ave,,Conley,GA,30288,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,33.664044,-84.33865,2022-12-13,43704,2023-02-14 15:54:11 UTC,P,,,2016-06-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Birmingham Flying J #602,4124 Trax Dr,,Birmingham,AL,35207,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,33.562553,-86.830166,2022-12-13,43716,2023-02-14 15:54:11 UTC,P,,,2015-03-12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Mobile Pilot #302,6955 Theodore Dawes Rd,,Theodore,AL,36582,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH V Voyager Wright_Exp,,,,,,,,,,200-9,30.559106,-88.205383,2022-12-13,43718,2023-02-13 16:11:20 UTC,P,,,2015-03-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Winslow Flying J #612,404 Transcon Ln,LCNG station,Winslow,AZ,86047,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,35.01643,-110.675005,2022-12-13,43724,2023-02-14 15:54:11 UTC,P,,,2014-09-20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Coachella Indio,45-601 Dillon Rd,,Coachella,CA,92236,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,GPS,33.718112,-116.169747,2022-12-13,43725,2023-02-14 15:54:11 UTC,P,,,2013-12-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Fontana Truck Stop,14230 Valley Blvd,LCNG station,Fontana,CA,92335,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,34.07117,-117.494601,2022-12-13,43727,2023-02-14 15:54:11 UTC,P,,,2013-12-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Kwik Trip #870,2002 Kwik Trip Way,,La Crosse,WI,54603,,608-781-8988,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,,,,,,,,,200-9,43.851658,-91.226449,2022-05-05,44849,2023-02-28 16:14:51 UTC,P,,,2012-05-10,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,HD,,false,,,,,,,false
LNG,Clean Energy - West Sacramento,4305 W Capitol Ave,,West Sacramento,CA,95691,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,38.577592,-121.569326,2022-12-13,51602,2023-02-14 15:54:11 UTC,P,,,2014-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Express Fuels,440-1 Lane Ave S,,Jacksonville,FL,32254,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,30.318173,-81.752479,2022-12-13,51603,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Albany,1540 Trailer Ln,,Albany,GA,31705,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,31.539253,-84.102677,2022-12-13,51606,2023-02-14 15:54:11 UTC,P,,,2014-10-31,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Pontoon Beach Flying J #645,1310 E Chain of Rocks Rd,LCNG station,Pontoon Beach,IL,62040,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Proprietor Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,38.76094,-90.066043,2022-12-13,60268,2023-02-14 15:54:11 UTC,P,,,2014-01-29,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Valdosta,3445 Madison Hwy,,Valdosta,GA,31601,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,30.754343,-83.271246,2022-12-13,60680,2023-02-14 15:54:11 UTC,P,,,2015-02-19,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Vandalia Pilot Flying J #97,175 Northwoods Blvd,LCNG station,Vandalia,OH,45377,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FuelMan M TCH Tchek V Voyager,,,,,,,,,,200-9,39.902119,-84.192368,2022-12-13,60929,2023-02-14 15:54:11 UTC,P,,,2016-01-19,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Atlanta Fulton Industrial Park,5955 Bakers Ferry Rd SW,,Atlanta,GA,30336,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH V Voyager Wright_Exp,,,,,,,,,,200-9,33.732199,-84.574809,2022-12-13,60949,2023-02-14 15:54:11 UTC,P,,,2016-06-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Central Point Pilot #391,275 S Penninger Rd,,Central Point,OR,97502,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PF Gift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,42.37655,-122.898932,2022-12-13,60959,2023-02-14 15:54:11 UTC,P,,,2016-07-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Georgetown Pilot #353,104 Triport Rd,,Georgetown,KY,40324,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,38.27523,-84.553513,2022-12-13,61159,2023-02-14 15:54:11 UTC,P,,,2017-12-07,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Lathrop Food Express Inc,1262 E Madruga Rd,LCNG station,Lathrop,CA,95330,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,37.788561,-121.288932,2022-12-13,61370,2023-02-14 15:54:11 UTC,P,,,2015-02-23,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Fife,3013 20th St E,,Fife,WA,98424,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,47.239791,-122.388406,2022-12-13,61739,2023-02-14 15:54:11 UTC,P,,,2016-10-20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Petro Ontario,4325 E Guasti Rd,,Ontario,CA,91761,,909-390-7800,E,,Public - Card key at all times,24 hours daily; Also accepts Shell card,Comdata,,,,,,,,,,200-9,34.065605,-117.554952,2023-02-13,62109,2023-02-14 15:54:11 UTC,P,,,2014-05-15,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,HD,,false,,,,,,,false
LNG,Clean Energy - Albuquerque Flying J #689,9911 Avalon Rd NW,LCNG station,Albuquerque,NM,87105,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,35.079896,-106.746225,2022-12-13,62774,2023-02-14 15:54:11 UTC,P,,,2014-07-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Pilot Travel Center #524,4650 Kansas Ave,LCNG station; Behind a Pilot Travel Center that's west of the I-635 flyover.,Kansas City,KS,66106,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,GPS,39.091195,-94.682103,2022-12-13,63667,2023-02-14 15:54:11 UTC,P,,,2015-11-18,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Charlotte,2612 Distribution Dr,,Charlotte,NC,28269,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,GPS,35.27509967670408,-80.8371561656067,2022-12-13,63669,2023-02-14 15:54:11 UTC,P,,,2014-12-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,Clean Energy - Salt Lake City,991 W 2100 S,LCNG station,Salt Lake City,UT,84101,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D EFS FuelMan M Speedway TCH Tchek V,,,,,,,,,,200-8,40.725703,-111.920726,2022-12-13,63677,2023-02-14 15:54:11 UTC,P,,,2021-11-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,false,,,,,,,true
LNG,TravelCenters of America,1701 N University Ave,I-10 & State Rd 182,Lafayette,LA,70507,,337-237-0176,E,,Public - Credit card at all times,24 hours daily; Also accepts Shell card,A Comdata D M V,,,,,,,,,,200-9,30.252145,-92.038108,2022-05-05,66684,2023-02-14 15:54:11 UTC,P,,,2015-03-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,HD,,false,,,,,,,false
