Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
RD,Propel Fuels - 76,849 University Ave,At intersection of University Avenue and 7th Street.,Berkeley,CA,94710,,510-841-9099,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.868431,-122.297049,2023-02-13,237268,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Chevron,350 Grand Ave,At intersection of Grand Avenue and Perkins Street.,Oakland,CA,94610,,510-835-2530,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.809238,-122.255662,2023-02-13,237269,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Chevron,39707 Paseo Padre Pkwy,At intersection of Stevenson Boulevard and Paseo Padre Parkway.,Fremont,CA,94538,,510-651-6334,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.548161,-121.971472,2023-02-13,237270,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Valero,503 Whipple Ave,,Redwood City,CA,94063,,650-365-0763,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.49413,-122.23455,2023-02-13,237271,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Chevron,790 Montague Expy,At intersection of Montague Expressway and O'Toole Avenue.,San Jose,CA,95131,,408-944-9258,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.397641,-121.91311,2023-02-13,237272,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - 76,1002 N 1st St,At intersection of N 1st Street and E Younger Avenue.,San Jose,CA,95112,,408-279-2270,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.355675,-121.904646,2023-02-13,237273,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Chevron,735 W Capitol Expy,At intersection of W Capitol Expressway and Guadalupe Parkway HW 87.,San Jose,CA,95136,,408-979-7811 x10,E,,Public,24 hours daily,,,,,,,,,,,200-9,37.275418,-121.866073,2023-02-13,237274,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels Clean Mobility Center,4994 E Ashlan Ave,,Fresno,CA,93726,,559-292-2238,E,,Public,24 hours daily,,,,,,,,,,,200-9,36.793557,-119.727819,2023-02-13,237275,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - 76,102 E Huntington Dr,,Arcadia,CA,91006,,626-446-7423,E,,Public,24 hours daily,,,,,,,,,,,200-9,34.139765,-118.02793,2023-02-13,237276,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Arco,701 E Foothill Blvd,,Claremont,CA,91711,,909-445-9654,E,,Public,24 hours daily,,,,,,,,,,,200-9,34.107343,-117.702417,2023-02-13,237277,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Ontario CNG - 76,1850 E Holt Blvd,,Ontario,CA,91761,,909-467-1809,E,,Public,24 hours daily,,,,,,,,,,,200-9,34.063139,-117.61148,2023-02-13,237278,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - 76,14152 E Imperial Hwy,,La Mirada,CA,90638,,562-921-6989,E,,Public,24 hours daily,,,,,,,,,,,200-9,33.916742,-118.029705,2023-02-13,237279,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Shell,12042 E Firestone Blvd,,Norwalk,CA,90650,,562-863-7786,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.90930280409452,-118.0761469269837,2023-02-13,237280,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Shell,1124 E Chapman Ave,At the intersection of East Chapman Avenue and South Raymond Avenue.,Fullerton,CA,92831,,714-447-3500,E,,Public,24 hours daily,,,,,,,,,,,200-9,33.873803,-117.907484,2023-02-13,237281,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Shell,6819 E Carson St,,Lakewood,CA,90713,,562-421-4408,E,,Public,24 hours daily,,,,,,,,,,,200-9,33.832559,-118.099224,2023-02-13,237282,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - 76,1401 W Pacific Coast Hwy,,Wilmington,CA,90744,,310-835-5147,E,,Public,24 hours daily,,,,,,,,,,,200-9,33.790993,-118.283097,2023-02-13,237283,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Chevron,1250 Sepulveda Blvd,,Harbor City,CA,90710,,310-325-3101,E,,Public,24 hours daily,,,,,,,,,,,200-9,33.812626,-118.297795,2023-02-13,237284,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Chevron,3291 W Florida Ave,,Hemet,CA,92545,,951-929-7320,E,,Public,24 hours daily,,,,,,,,,,,200-9,33.747042,-117.00619,2023-02-13,237285,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - 76,3860 Kearny Mesa Rd,,San Diego,CA,92111,,858-573-2334,E,,Public,24 hours daily,,,,,,,,,,,200-9,32.814162,-117.151942,2023-02-13,237286,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Propel Fuels - Bonita Point Union 76,1495 E H St,,Chula Vista,CA,91910,,619-421-7600,E,,Public,24 hours daily,,,,,,,,,,,200-9,32.644886,-117.000021,2023-02-13,237287,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Western States Oil,2709 Teagarden St,,San Leandro,CA,94577,,510-895-1037,E,,Public,5am-7pm daily,,,,,,,,,,,200-8,37.70687,-122.1594,2023-02-13,237288,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD100,,N,,,,
RD,Western States Oil,1790 S 10th St,,San Jose,CA,95112,,408-292-1041,E,,Public,24 hours daily,,,,,,,,,,,200-8,37.31412,-121.86017,2023-02-13,237289,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD100,,N,,,,
RD,7-Eleven,1369 Erringer Rd,,Simi Valley,CA,93065,,805-584-9726,E,,Public,24 hours daily,,,,,,,,,,,200-9,34.264176,-118.761741,2023-02-13,237290,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,Star Oilco - SeQuential Biofuels,8445 N Kerby Ave,,Portland,OR,97217,,503-283-1256,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key,CFN,,,,,,,,,,200-8,45.584711,-122.672335,2023-02-13,237293,2023-02-14 15:54:11 UTC,P,,,2022-12-07,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,RD99,,N,,,,
RD,76 - Circle K,22400 Van Buren Blvd,,March Air Reserve Base,CA,92518,,951-653-1400,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,GPS,33.88857607188687,-117.275542782959,2023-02-13,237294,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,BioFuel Oasis,1441 Ashby Ave,,Berkeley,CA,94702,,510-665-5509,E,,Public,"11am-7pm M-Sat, 12pm-4pm Sun; extended hours when using the Fueling Freedom card; visit biofueloasis.com for details",A Cash D FleetOne M V,,,,,,,,,,200-9,37.853452,-122.279305,2023-02-13,237295,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD80,,Y,20,,,
RD,Mobil,1024 S Brea Canyon Rd,,Diamond Bar,CA,91789,,909-468-2225,E,,Public,24 hours daily,,,,,,,,,,,200-8,33.99974,-117.84363,2023-02-13,238010,2023-02-14 15:54:11 UTC,P,,,2022-12-08,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD80,,Y,20,,,
RD,Shell,2886 N Del Rosa Ave,,San Bernardino,CA,92404,,909-352-2969,E,,Public,24 hours daily,,,,,,,,,,,200-8,34.14356,-117.25278,2023-02-13,238011,2023-02-14 15:54:11 UTC,P,,,2022-12-08,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,RD80,,Y,20,,,
RD,ARMAG OIL 7,5404 YORK BLVD,,LOS ANGELES,CA,90042,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.119629521,-118.198872209,2023-02-13,240192,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,UNITED PACIFIC 2198,WESTMINSTER AVE,,GARDEN GROVE,CA,92844,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.75962995,-117.971992,2023-02-13,240193,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,SUISUN CITY GAS & FOOD INC,1951 WALTERS RD,,SUISUN CITY,CA,94585,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,38.264525346,-121.987303495,2023-02-13,240194,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,ZIPPY MART,6780 W HERNDON AVE,,FRESNO,CA,93722,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,36.836342,-119.913604,2023-02-13,240195,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,UNITED PACIFIC 264,W EL SEGUNDO BLVD,,GARDENA,CA,90247,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.91619713,-118.3001036,2023-02-13,240196,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,CASMALIA 76,1103 W CASMALIA ST,,RIALTO,CA,92377,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.137437,-117.392579,2023-02-13,240197,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,UNITED PACIFIC 229,VICTORY BLVD,,WOODLAND HILLS,CA,91367,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.18638391,-118.643159,2023-02-13,240198,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,UNITED PACIFIC 230,TOPANGA CANYON BLVD,,WOODLAND HILLS,CA,91367,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.17228717,-118.6062286,2023-02-13,240199,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,DOS LAGOS OIL INC,4688 TEMESCAL CANYON RD,,CORONA,CA,92883,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.80814862,-117.505124808,2023-02-13,240200,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,UNITED PACIFIC 2199,SYCAMORE DR,,SIMI VALLEY,CA,93065,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.27873445,-118.7441414,2023-02-13,240201,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,SOUTH FRONT GAS & MARKET,4904 S FRONT ST,,LIVERMORE,CA,94551,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,37.70051128,-121.7401457,2023-02-13,240202,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,APRO LLC 255058 678,S EL CAMINO REAL,,SAN CLEMENTE,CA,92672,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.41320353,-117.6007278,2023-02-13,240203,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,CAL FRESNO 108,2585 S EAST AVE,,FRESNO,CA,93706,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,36.70779605,-119.7716474,2023-02-13,240204,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,H & S BUSINESS CENTER INC,77 S ACADEMY,,SANGER,CA,93657,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,36.73533551,-119.556911425,2023-02-13,240205,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,BEAR OIL CO INC,REDLANDS BLVD,,LOMA LINDA,CA,92354,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.06279843,-117.2607935,2023-02-13,240206,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,NICOLAUS EXPRESS MART,POWERLINE RD,,NICOLAUS,CA,95659,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,38.884548,-121.570183,2023-02-13,240207,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,OAK VALLEY 76,OAK VALLEY VILLAGE CIR,,BEAUMONT,CA,92223,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.946926711,-117.00013571,2023-02-13,240208,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,EUCLID FUEL INC,15380 NISQUALIE RD,,VICTORVILLE,CA,92395,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.485619622,-117.32837634,2023-02-13,240209,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,BROADWAY OIL 176,2001 N BROADWAY,,LOS ANGELES,CA,90031,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.07292597,-118.2200409,2023-02-13,240210,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,FRED FRIAS,N 2ND ST,,PATTERSON,CA,95363,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,37.47527933,-121.1313724,2023-02-13,240211,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,ATASCADERO 76,MORRO RD,,ATASCADERO,CA,93422,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,35.48428236,-120.66505207,2023-02-13,240212,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,MORENO BEACH BLVD,12611 MORENO BEACH DR,,MORENO VALLEY,CA,92555,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,33.9372,-117.17852,2023-02-13,240213,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,GTA MOJAVE INC,MOJAVE DR,,VICTORVILLE,CA,92394,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.528812,-117.330726,2023-02-13,240214,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,BASIR REZVANI,MILLS CIR,,ONTARIO,CA,91764,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.0722413,-117.5567733,2023-02-13,240215,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,DAVIS 76,2002 LYNDELL TERRACE,,DAVIS,CA,95616,,530-756-6782,E,,Public,Contact station for hours of operation,,,,,,,,,,,GPS,38.56163342,-121.7699618,2023-02-13,240216,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,BALDWIN OIL,13758 LOS ANGELES ST,,BALDWIN PARK,CA,91706,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.09194119,-117.9739933,2023-02-13,240217,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,TA Barstow,2930 Lenwood Rd,I-15 Exit 178/Lenwood Rd,Barstow,CA,92311,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,34.854212965,-117.088819742,2023-02-13,240218,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,NEXT PETROLEUM,441 LEIGH AVE,,LOS GATOS,CA,95032,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,37.243180116,-121.923102574,2023-02-13,240219,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
RD,H&S 1003,LAGUNA BLVD,,ELK GROVE,CA,95758,,800-527-5476,E,,Public,24 hours daily,,,,,,,,,,,GPS,38.428160899,-121.481415413,2023-02-13,240220,2023-02-14 15:54:11 UTC,P,,,2022-11-07,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,RD95,,Y,5,,,
