Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
BD,Dogpatch Biofuels,765 Pennsylvania Ave,Between 22nd and 23rd,San Francisco,CA,94107,,415-642-7378,E,,Public - Credit card at all times,24 hours daily; contact station to arrange for card key,M Proprietor V Voyager Wright_Exp,B20,,,,,,,,,200-9,37.757379,-122.392821,2022-09-14,33915,2023-02-14 15:54:11 UTC,P,,,2009-03-15,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Maine Standard Biofuels,51 Ingersoll Dr,,Portland,ME,04103,,207-878-3001,E,,Public,8am-5pm M-F; open upon request outside business hours,Cash Checks M V,B99,,,,,,,,,200-9,43.691658,-70.328136,2022-04-06,35010,2023-02-14 15:54:11 UTC,P,,,2009-09-01,,,,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Jubitz Travel Center - Pacific Pride,10210 N Vancouver Way,,Portland,OR,97217,,503-283-1111,E,,Public,24 hours daily,A Cash D M PacificPride V,"B20, B5",,,,,,,,,200-9,45.597393,-122.669926,2022-05-05,35510,2023-02-14 15:54:11 UTC,P,,,2007-05-15,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Pilot Travel Center #114,2449 Genesis Rd,"I-40, Exit 172",Crossville,TN,38571,,931-787-1901,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,B20,,,,,,,,,200-9,35.9859,-85.012878,2023-01-10,35517,2023-02-14 15:54:11 UTC,P,,,2010-03-01,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Sigourney BP - Cobb Oil,805 E Jackson St,,Sigourney,IA,52591,,319-694-2203 641-622-3320,E,,Public,5am-10pm daily,A Cash Checks D M V Voyager Wright_Exp,B20 in summer,,,,,,,,,200-9,41.336467,-92.196155,2023-04-06,35630,2023-04-06 17:17:01 UTC,P,,,2010-04-15,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Pearson Fuels - Silvas Oil Co Inc,6417 Ventura Blvd,,Ventura,CA,93003,,805-288-5477,E,,Public - Credit card at all times,24 hours daily,A CFN D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-9,34.248013,-119.199978,2022-08-10,35647,2023-02-14 15:54:11 UTC,P,,,2010-04-01,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Heritage Co-op,304 Bloomfield Ave,,Urbana,OH,43078,,937-652-2135  800-424-2584,E,,Public - Credit card after hours,7:30am-4:30pm M-F,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-9,40.119762,-83.746956,2023-02-13,36556,2023-02-14 15:54:11 UTC,P,,,2008-10-15,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Pacific Biodiesel Inc - Burt's Service,1342 N School St,,Honolulu,HI,96817,,808-841-6711,E,,Public,"6am-10:30pm M-Sat, 7am-10pm Sun",A Cash D M V Wright_Exp,"B20, any blend up to B20 available",,,,,,,,,200-9,21.332067,-157.865972,2022-09-14,38045,2023-02-14 15:54:11 UTC,P,,,2009-09-30,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Kaneohe Bay 76,46-047 Kamehameha Hwy,Oahu,Kaneohe,HI,96744,,808-235-5254,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-9,21.420143,-157.803131,2023-01-10,38046,2023-02-14 15:54:11 UTC,P,,,2022-12-12,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Flying J Travel Center,12334 Ehlen Rd NE,,Aurora,OR,97002,,503-678-1262,E,,Public,24 hours daily,A Cash CFN Checks D M V Voyager Wright_Exp,"B20, B5",,,,,,,,,200-9,45.233104,-122.809847,2022-04-06,39181,2023-02-14 15:54:11 UTC,P,,,2019-03-22,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Hoyt Oil & Convenience Sinclair,241 6th St,Highway 14 and 6th St,Walnut Grove,MN,56180,,507-859-2552,E,,Public,7am-9pm daily,A Cash Checks D M V Voyager Wright_Exp,"B20 in summer, B5 in winter",,,,,,,,,200-9,44.225354,-95.46997,2022-04-06,40174,2023-02-14 15:54:11 UTC,P,,,2019-04-15,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Quickway Market,690 NE Butler Market Rd,,Bend,OR,97701,,541-383-2288,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,"B99 in summer, B20",,,,,,,,,200-9,44.076561,-121.295688,2022-04-06,40621,2023-02-14 15:54:11 UTC,P,,,2011-07-01,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,East Side Travel Plaza,607 Gateway Dr NE,,East Grand Forks,MN,56721,,218-773-4345,E,,Public,5am-10pm daily,A Cash Checks D M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,47.937616,-97.011017,2022-04-06,42479,2023-02-14 15:54:11 UTC,P,,,2008-12-31,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Tyree Oil - SeQuential Biofuels,1355 W 1st Ave,"Exit at I-105, west on 6th Ave, 3.5 blocks north on Blair Blvd, 0.25 block to 1st Ave",Eugene,OR,97402,,541-687-0076,E,,Public - Card key at all times,24 hours daily; cardlock application available at https://sqbiofuels.com,CFN,"B99, B20, B5",,,,,,,,,200-9,44.059103,-123.11358,2022-05-05,43620,2023-02-14 15:54:11 UTC,P,,,2017-02-15,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Applebee Oil & Propane,108 Mill St,,Ovid,MI,48866,,989-834-2828,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,B20,,,,,,,,,200-9,43.005477,-84.375601,2022-06-14,47977,2023-02-14 15:54:11 UTC,P,,,2010-01-15,,,,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Applebee Oil & Propane,603 E Steel St,,St. Johns,MI,48879,,989-834-2828,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,B20,,,,,,,,,200-9,43.006709,-84.549867,2022-06-14,47978,2023-02-14 15:54:11 UTC,P,,,2019-04-15,,,,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Ontario CNG - 76,1850 E Holt Blvd,,Ontario,CA,91761,,909-467-1809,E,,Public - Credit card at all times,24 hours daily; Also accepts Propel CleanDrive fleet card,A D FuelMan M Proprietor V Voyager Wright_Exp,B20,,,,,,,,,200-9,34.063139,-117.61148,2023-02-13,47982,2023-02-14 15:54:11 UTC,P,,,2018-04-15,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Dateland Travel Center,1737 S Avenue 64 E,Interstate 8 at Mile Marker 67,Dateland,AZ,85333,,928-454-2772,E,,Public,24 hours daily; Also accepts FleetWide cards,A Cash D FleetOne FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,GPS,32.807383,-113.541906,2022-11-10,47990,2023-02-14 15:54:11 UTC,P,,,2009-04-09,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Hans Foreign Car Repair,6302 35th Ave SW,,Seattle,WA,98126,,206-932-5552,E,,Public,8am-6pm M-F,A Cash Checks D M V,B99,,,,,,,,,200-9,47.5462,-122.376039,2022-06-14,48431,2023-02-14 15:54:11 UTC,P,,,2006-01-15,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Space Station Gas,644 Lincoln Ave,,Steamboat Springs,CO,80487,,970-879-1811,E,,Public - Credit card after hours,6am-11pm daily,A Cash Checks D M V,B20,,,,,,,,,200-8,40.485303,-106.832843,2022-11-10,48453,2023-02-14 15:54:11 UTC,P,,,2012-06-01,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,CountryMark - North Central Co-op,2929 Peddler Village Rd,,Goshen,IN,46526,,574-533-4131,E,,Public - Credit card at all times,24 hours daily; Also accepts FleetWide,A CFN D Debit M Proprietor V Wright_Exp,B20,,,,,,,,,200-9,41.609224,-85.885312,2022-11-10,48457,2023-02-14 15:54:11 UTC,P,,,2006-06-15,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COOP,,,,,,,,,,,,,,,,,false,,,,,,,
BD,SeQuential Biofuels,1409 N Highway 99,,Ashland,OR,97520,,541-727-7350,E,,Public,24 hours daily,Cash D M V,"B99, B20, B5",,,,,,,,,200-8,42.216882,-122.733704,2023-01-10,48477,2023-02-14 15:54:11 UTC,P,,,2009-08-15,,,,,,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Mirabito Travel Center,1166 Castle Creek Rd,,Castle Creek,NY,13744,,607-648-4425,E,,Public,24 hours daily,A Cash CFN Checks D FuelMan GasCard M PHH V Voyager Wright_Exp,B20,,,,,,,,,200-9,42.231607,-75.916744,2023-04-06,48893,2023-04-06 17:17:01 UTC,P,,,2010-06-15,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Interstate Oil Co,183 W Main St,At W Main St and Cottonwood St,Woodland,CA,95695,,530-662-5481,E,,Public - Credit card after hours,8am-5pm daily; station manager must unlock pump if paying with cash,A Cash Comdata D M PacificPride V Voyager Wright_Exp,B20,,,,,,,,,200-9,38.677078,-121.792715,2023-01-10,49273,2023-02-14 15:54:11 UTC,P,,,2009-01-15,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Staples Oil Expressway,261 10th St,,Heron Lake,MN,56137,,507-793-7400,E,,Public - Credit card after hours,6am-11pm daily,A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,"B50, B30, B20, B5, custom blends",,,,,,,,,GPS,43.79788544504223,-95.32302131219484,2022-04-06,50642,2023-02-14 15:54:11 UTC,P,,,2012-12-31,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Al Parsch Oil & Propane Co,5923 W Imlay City Rd,At Summer Rd,Imlay City,MI,48444,,810-724-6425,E,,Public - Card key at all times,"8am-5pm M-F, 8am-12pm Sat; contact station for access card",Cash D M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,43.050163,-83.111736,2022-06-14,52171,2023-02-14 15:54:11 UTC,P,,,2008-01-15,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,HFN Shipman,16-570 Kipimana St,,Keaau,HI,96749,,808-969-1405,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key; Also accepts HFN proprietary cards,Comdata FuelMan GasCard Proprietor Voyager Wright_Exp,"B99, B20",,,,,,,,,200-9,19.63804,-155.045044,2022-11-10,53250,2023-02-14 15:54:11 UTC,P,,,2013-10-15,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Minit Stop - Lahaina,10 Kupuohi St,,Lahaina,HI,96761,,808-667-0737,E,,Public,4am-11pm daily,A Cash D FuelMan GasCard M V Voyager Wright_Exp,"B99, B20",,,,,,,,,200-9,20.885125,-156.678727,2023-01-10,53251,2023-02-14 15:54:11 UTC,P,,,2022-12-12,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Bourne's Energy,1475 Laporte Rd,,Morristown,VT,05661,,802-888-2611,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key; Also accepts Bourne's Energy card,,"B20 in summer, B5 in winter",,,,,,,,,200-8,44.547411,-72.616259,2022-06-14,53254,2023-02-14 15:54:11 UTC,P,,,2018-01-12,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Anew Travel Center,41501 Harvest Dr,,Cambridge,NE,69022,,308-697-3060,E,,Public,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,"B20, B10, B5",,,,,,,,,GPS,40.28562075204345,-100.1500795074463,2023-04-06,60485,2023-04-06 17:17:01 UTC,P,,,2014-02-24,,,,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Saint Avenue BP,302 E School Ave,,Olds,IA,52647,,319-254-2442,E,,Public,5am-10pm daily,A Cash Checks D M V Voyager Wright_Exp,B20 in summer,,,,,,,,,GPS,41.134114,-91.541158,2023-04-06,61125,2023-04-06 17:17:01 UTC,P,,,2013-08-01,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Gas & Goodies,307 S Oak St,,Richland,IA,52585,,319-694-2200,E,,Public,5am-10pm daily,A Cash Checks D M V Voyager Wright_Exp,B20 in summer,,,,,,,,,200-9,41.181892,-91.994064,2023-04-06,61127,2023-04-06 17:17:01 UTC,P,,,2013-12-12,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Cape Cod Biofuels Inc,14B Jan Sebastian Dr,,Sandwich,MA,02563,,508-833-8666,E,,Public,"6am-6pm M-F, 6am-12pm Sat-Sun",A Cash Checks D Debit M V,"B99, any blend up to B99",,,,,,,,,200-9,41.717515,-70.484379,2022-11-10,61390,2023-02-14 15:54:11 UTC,P,,,2016-12-15,,,,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
BD,Chevron ExtraMile - Beaverton,14470 SW Allen Blvd,,Beaverton,OR,97005,,503-646-9164,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-9,45.476172,-122.82555,2022-04-06,63025,2023-02-14 15:54:11 UTC,P,,,2014-08-01,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
