Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
LPG,Blossman Gas Inc,1662 Old Highway N 431,,Wedowee,AL,36278,,256-357-2805,E,,Public - Call ahead,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),A ALLIANCE Cash D M V,,,,,,,,,,GPS,33.3315279279969,-85.47636822090146,2022-06-14,13727,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false,,,,,,,
LPG,Blossman Gas Inc,3003 Marvyn Pkwy,On Highway 280,Opelika,AL,36804,,334-749-1431,E,,Public - Call ahead,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),A ALLIANCE Cash D M V,,,,,,,,,,200-9,32.613832,-85.371078,2022-06-14,13748,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false,,,,,,,
LPG,Blossman Gas Inc,305 N Archusa Ave,,Quitman,MS,39355,,601-776-3601  228-875-2261,E,,Public,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),A ALLIANCE Cash Checks D M V,,,,,,,,,,200-9,32.044212,-88.728494,2022-08-10,13791,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false,,,,,,,
LPG,Alliance AutoGas,3000 25th Ave,7 miles south of I-10 on US Highway 49,Gulfport,MS,39501,,228-864-1162,E,,Public,"8am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",A ALLIANCE Cash D M V,,,,,,,,,,200-9,30.387011,-89.092705,2022-07-12,13798,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,
LPG,AmeriGas,2400 S Main St,"From State Route 224 take S Main St S, 0.25 mile on right at corner of N Turkeyfoot",Akron,OH,44319,,330-644-0608  320-644-8466,E,,Public,8am-4pm M-F,Cash M V,,,,,,,,,,200-9,41.021243,-81.527391,2021-04-08,13822,2022-02-10 19:42:29 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
LPG,McMahan's Bottle Gas,3551 Intercity Dr,At Harshman Rd and Valley St,Dayton,OH,45424,,937-233-0831,E,,Public,"8am-5pm M-F, 8am-4pm Sat",A Cash Checks D Debit M V,,,,,,,,,,200-9,39.801785,-84.119562,2022-04-06,13839,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Franger Gas Co,27795 County Rd 10 W,2 miles west of Main St and Bristol St intersection,Elkhart,IN,46514,,574-264-2118,E,,Public,"8am-5pm M-F, 9am-12pm Sat; must have state decal",Cash Checks D M V,,,,,,,,,,200-8,41.703187,-85.999989,2022-11-10,13847,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Pearce Bottled Gas Inc,9360 Highway 150,"From I-64, exit 119, 7.5 miles on right",Greenville,IN,47124,,812-923-8891,E,,Public,"8am-4:30pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-8,38.370905,-85.982061,2022-10-11,13859,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Coyne Oil and Propane - Citgo,914 W Pickard St,,Mt. Pleasant,MI,48858,,989-772-2270,E,,Public,7am-5pm M-F,Cash D M V,,,,,,,,,,200-9,43.612859,-84.786743,2021-06-07,13891,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Gas Production Co Inc,8512 Howard City Edmore Rd,0.5 mile west of Crystal Rd on M-46,Vestaburg,MI,48891,,989-268-5079,E,,Public,8am-5pm M-F,Cash D M V,,,,,,,,,,200-9,43.40755,-84.914344,2022-06-14,13892,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Farmers Co-Op Oil Co,603 2nd Ave,1 block south of Highway 18 and Highway 60,Sheldon,IA,51201,,712 -631-4445,E,,Public,"7am-5:30pm M-F, 7am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,43.184578,-95.854432,2023-03-08,13950,2023-03-08 17:16:33 UTC,P,,,2021-12-21,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,
LPG,United Farmers Mercantile Co-op,203 W Oak St,"At Highway 34, refuel on hardware side (northeast corner of the building)",Red Oak,IA,51566,,712-623-5453,E,,Public,"7:30am-6:30pm M-F, 7:30am-4:30pm Sat",Cash Checks D M V,,,,,,,,,,200-9,41.016931,-95.233166,2023-04-06,13953,2023-04-06 17:17:01 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Lakes Gas Co,50 Packer Dr,Off Highway 12,Roberts,WI,54023,,800-826-1566  715-749-3918,E,,Public,8am-4:30pm M-F,Cash D M V,,,,,,,,,,200-9,44.991768,-92.546966,2022-12-13,13989,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Lakes Gas Co,3900 Washington Ave N,I-94 and Dowling,Minneapolis,MN,55412,,612-529-9276,E,,Public,7am-4pm M-F,A Cash D M V,,,,,,,,,,200-9,45.026438,-93.283182,2022-06-14,14041,2023-03-22 20:14:49 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
LPG,Dakota Plains Co-op,151 9th Ave NW,1 block north of I-94 loop,Valley City,ND,58072,,701-845-0812  701-845-0107,E,,Public,"6am-6pm M-F, 7am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,46.923661,-98.015913,2022-03-07,14083,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Town & Country Supply - Laurel,800 E Main St,,Laurel,MT,59044,,406-628-6314,E,,Public,"7am-6pm M-F, 8am-4pm Sat",A Cash D M V,,,,,,,,,,200-9,45.672305,-108.761506,2023-04-06,14091,2023-04-06 17:17:01 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Taylor's True Value Farm Store,714 Roosevelt Hwy,"Off Highway 2, head east into town, station on right side",Shelby,MT,59474,,406-434-5547,E,,Public,"7am-6pm M-Sat, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,48.509598,-111.864547,2023-04-06,14100,2023-04-06 17:17:01 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Westside Self Service,200 Highway 2 W,At Highway 191 N,Malta,MT,59538,,406-654-1406,E,,Public,5am-12am daily,A Cash D M V Wright_Exp,,,,,,,,,,200-9,48.363671,-107.878595,2023-04-06,14105,2023-04-06 17:17:01 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Bosselman Energy,1630 E South St,,Hastings,NE,68901,,402-463-7912,E,,Public,"8am-5pm M-F, 8am-12pm Sat (Sat hours in summer only)",A Cash D M V,,,,,,,,,,200-9,40.582081,-98.360124,2023-04-06,14273,2023-04-06 17:17:01 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Red Baker Propane,9005 S Sunnylane Rd,One mile south of I-240 on Sunnylane Rd,Oklahoma City,OK,73160,,405-677-5277,E,,Public,"7:30am-5:30pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,35.376575,-97.441963,2022-09-14,14365,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Beck & Root Fuel Co,20734 US Highway 66,0.5 mile west on Historic 66 from 4-way stop sign,Canute,OK,73626,,580-225-3112,E,,Public,8am-5pm M-F,Cash M V,,,,,,,,,,GPS,35.421938,-99.288447,2022-10-11,14369,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,LaFerry's Propane Co,3130 N 32nd St,Highway 69 N,Muskogee,OK,74401,,918-682-5115,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,GPS,35.78670680812011,-95.40199027249146,2022-11-10,14376,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Chadwell & Son Gas Co,608 Highway 199 E,1 mile east of Highway 51,Springtown,TX,76082,,817-523-4443,E,,Public,"8am-5pm M-F, 8am-12pm Sat; must have state decal",A Cash D M V,,,,,,,,,,200-9,32.961542,-97.677806,2022-04-06,14407,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Gene Harris Petroleum Inc,12901 South Fwy,0.25 mile north of Burleson off I-35 W,Burleson,TX,76028,,817-295-1091,E,,Public,"6am-6pm M-F, 6am-5pm Sat",A Cash Checks D Debit M V,,,,,,,,,,200-9,32.570292,-97.3177,2022-06-14,14409,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
LPG,Texas Propane Co,372 Highway 77,0.5 mile north of Rockdale,Rockdale,TX,76567,,512-446-4949,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,,,,,,GPS,30.66941419231348,-96.98020609867251,2022-06-14,14416,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Dixie LP Gas,305 N Waco Highway 77,0.5 mile north of Courthouse,Hillsboro,TX,76645,,254-582-5359,E,,Public,8am-5pm M-F,A Cash D M V,,,,,,,,,,GPS,32.0163708117604,-97.13034854232788,2022-06-14,14419,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Star-Tex Propane,1201 La Salle Ave,,Waco,TX,76706,,254-752-6571,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-9,31.535157,-97.119669,2022-06-14,14421,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,WTG Fuels,10548 Highway 206 N,2 miles north of Coleman,Coleman,TX,76834,,325-625-2925,E,,Public,"7:30am-5pm M-F, 7:30am-12pm Sat (Sat hours in winter only); must have state decal",Cash M V,,,,,,,,,,GPS,31.85732347958391,-99.4066120674591,2022-06-14,14424,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Concho Propane Co,8750 N Highway 87,10 miles north of San Angelo,San Angelo,TX,76901,,325-653-8924,E,,Public,8am-5pm M-F,Cash Checks D M V,,,,,,,,,,200-9,31.568255,-100.570259,2022-06-14,14427,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Stix Gas Co,6673 Highway 77,,Sinton,TX,78387,,361-364-2284,E,,Public,8am-5pm M-F; must have state decal,A Cash Checks D M V,,,,,,,,,,200-9,27.995178,-97.544281,2022-05-05,14458,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Hill Country Propane,1240 Highway 16 S,Between Pyka and Green Meadows Blvd; 1.5 miles south of Highway 87/290,Fredericksburg,TX,78624,,830-997-8621,E,,Public,"8am-5pm M-F, 9am-12pm Sat (Sat hours in winter only); must have state decal",A Cash D M V,,,,,,,,,,200-9,30.25599,-98.890452,2022-05-05,14462,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Custom Propane Service,9619 Fritch Fortress Rd,2.5 miles north of Highway 136,Fritch,TX,79036,,806-857-2030,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash Checks D M V,,,,,,,,,,200-9,35.675527,-101.579864,2022-06-14,14472,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Slaton Gas & Equipment Co,550 Industrial Blvd,North of Highway 400 and Business Highway 84,Slaton,TX,79364,,806-828-6501,E,,Public,"8am-5:30pm M-F, 8am-12pm Sat",A Cash Checks D M V,,,,,,,,,,200-9,33.449133,-101.650477,2022-04-06,14486,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Independent Propane Co,67302 US Highway 285,At Highway 285 and Wandcrest Dr,Pine,CO,80470,,303-838-9880,E,,Public,8am-4:30pm M-F,Cash M V,,,,,,,,,,GPS,39.462523,-105.400158,2022-11-10,14533,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Glaser Energy Group,650 County Rd 5,,Divide,CO,80814,,719-687-1180,E,,Public,8am-5pm M-F; must have state decal,Cash Checks CREDIT D Debit M V,,,,,,,,,,GPS,38.951592,-105.157543,2022-12-13,14551,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Glaser Energy Group,215 Auburn Dr,,Colorado Springs,CO,80909,,719-596-4765,E,,Public,"8am-5pm M-F, 8am-12pm Sat; must have state decal",Cash D M V,,,,,,,,,,200-9,38.836518,-104.76244,2022-11-10,14554,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Country Gas Inc,1281 Highway 66 E,"I-40, exit 181 (Sedillo exit), 0.5 mile east",Tijeras,NM,87059,,505-281-9228,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-9,35.094774,-106.272415,2022-08-10,14672,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false,,,,,,,
LPG,Ferrellgas,4151 Cerrillos Rd,At airport,Santa Fe,NM,87507,,505-471-2663,E,,Public,8am-4:30pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,35.638489,-106.018234,2022-08-10,14679,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Griffin's Propane,1700 N US Highway 180,1 mile north of Pine St,Deming,NM,88030,,575-546-4166,E,,Public,8am-4:45pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,32.281686,-107.761668,2022-08-10,14687,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Lea County Oil & Gas Co,301 E Tatum Hwy,,Lovington,NM,88260,,575-396-2212,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,32.965796,-103.344952,2022-08-10,14696,2023-03-02 19:24:47 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Cortez Gas Co,6985 US Highway 54 N,"0.5 mile north of Highway 82, 1 mile north of Alamogordo",Alamogordo,NM,88310,,575-434-5391,E,,Public,"7am-4:45pm M-F, 7:30am-1pm Sat",A Cash D M V,,,,,,,,,,200-8,32.946921,-105.96894,2022-08-10,14697,2023-03-02 19:24:47 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Western Propane Services Inc,12600 Western Ave,"From 22 Fwy exit Beach Blvd, north to Garden Grove Blvd, turn left (west) to Western, turn right (north) approx. 2/10ths mile on east side of street.",Garden Grove,CA,92841,,714-893-9329,E,,Public,"8am-6pm M-F, 9am-5pm Sat; Samsung Pay",A APPLE_PAY Cash Checks D M V,,,,,,,,,,200-9,33.778977,-118.001197,2023-04-06,14747,2023-04-06 17:17:01 UTC,P,,,2011-04-15,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Suburban Propane,1765 Arnold Industrial Way,Near Highway 4 and 680,Concord,CA,94520,,925-686-5811,E,,Public,7am-4pm M-F,A Cash D M V,,,,,,,,,,200-8,38.00326,-122.048376,2022-07-12,14777,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,DeCarli's Propane,423 Wilson St,"E Washington exit, west to Wilson, left on Wilson, 3 blocks to station",Petaluma,CA,94952,,707-762-4511,E,,Public,"8am-5pm M-F, 8am-4pm Sat",Cash D M V,,,,,,,,,,200-9,38.236513,-122.629384,2022-06-14,14780,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Burlington Country Store,1276 S Burlington Blvd,"I-5 to Hopper Rd, east to Burlington Blvd, head north",Burlington,WA,98233,,360-757-4055,E,,Public,"8am-7pm M-F, 8am-6pm Sat, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,48.461001,-122.335019,2022-07-12,14842,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
LPG,Skagit Farmers Country Store,31686 State Route 20,At 400th Ave W,Oak Harbor,WA,98277,,360-675-2277,E,,Public,"7am-7:30pm M-Sat, 9am-6pm Sun",A Cash D M V,,,,,,,,,,200-9,48.291006,-122.657044,2022-07-12,14846,2023-02-14 15:54:11 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false,,,,,,,
